date,symbol,entry_type,entry_time,exit_time,entry_price,exit_price,pnl,exit_reason
2024-01-01,AARTIIND,Long,09:20:00,09:20:00,654.35,652.71,-1.64,Stop Loss
2024-01-02,AARTIIND,Long,09:20:00,09:20:00,657.5,655.86,-1.64,Stop Loss
2024-01-02,AARTIIND,Short,09:55:00,09:55:00,652.1,653.73,-1.63,Stop Loss
2024-01-03,AARTIIND,Short,09:20:00,09:20:00,650.35,651.98,-1.63,Stop Loss
2024-01-04,AARTIIND,Long,09:20:00,09:25:00,655.75,654.11,-1.64,Stop Loss
2024-01-04,AARTIIND,Short,09:25:00,09:25:00,653.0,654.63,-1.63,Stop Loss
2024-01-05,AARTIIND,Short,09:20:00,10:15:00,645.35,642.12,3.23,Target
2024-01-08,AARTIIND,Short,09:20:00,09:20:00,615.0,611.92,3.08,Target
2024-01-09,AARTIIND,Short,09:40:00,09:40:00,602.35,603.86,-1.51,Stop Loss
2024-01-09,AARTIIND,Long,13:30:00,13:45:00,608.45,606.93,-1.52,Stop Loss
2024-01-10,AARTIIND,Long,09:20:00,09:20:00,607.05,605.53,-1.52,Stop Loss
2024-01-10,AARTIIND,Short,09:20:00,09:20:00,603.65,605.16,-1.51,Stop Loss
2024-01-11,AARTIIND,Long,09:25:00,09:30:00,608.95,607.43,-1.52,Stop Loss
2024-01-12,AARTIIND,Long,09:20:00,09:20:00,624.95,623.39,-1.56,Stop Loss
2024-01-15,AARTIIND,Short,09:20:00,09:20:00,608.65,610.17,-1.52,Stop Loss
2024-01-16,AARTIIND,Short,10:35:00,11:45:00,608.45,605.41,3.04,Target
2024-01-17,AARTIIND,Long,09:35:00,09:40:00,599.65,598.15,-1.5,Stop Loss
2024-01-17,AARTIIND,Short,14:30:00,14:30:00,585.75,587.21,-1.46,Stop Loss
2024-01-19,AARTIIND,Long,09:25:00,09:25:00,624.45,622.89,-1.56,Stop Loss
2024-01-20,AARTIIND,Short,09:50:00,09:50:00,662.0,663.66,-1.66,Stop Loss
2024-01-23,AARTIIND,Short,09:20:00,09:25:00,666.55,668.22,-1.67,Stop Loss
2024-01-23,AARTIIND,Long,09:30:00,09:30:00,676.0,674.31,-1.69,Stop Loss
2024-01-24,AARTIIND,Long,10:05:00,10:05:00,648.7,647.08,-1.62,Stop Loss
2024-01-24,AARTIIND,Short,12:35:00,12:35:00,636.3,637.89,-1.59,Stop Loss
2024-01-25,AARTIIND,Short,09:25:00,09:25:00,640.05,641.65,-1.6,Stop Loss
2024-01-29,AARTIIND,Long,09:20:00,09:20:00,642.95,641.34,-1.61,Stop Loss
2024-01-29,AARTIIND,Short,09:30:00,09:30:00,636.7,638.29,-1.59,Stop Loss
2024-01-30,AARTIIND,Short,10:40:00,11:00:00,640.0,636.8,3.2,Target
2024-01-31,AARTIIND,Long,09:20:00,09:20:00,635.25,633.66,-1.59,Stop Loss
2024-02-01,AARTIIND,Short,09:20:00,09:20:00,651.0,652.63,-1.63,Stop Loss
2024-02-02,AARTIIND,Short,09:20:00,09:35:00,646.3,647.92,-1.62,Stop Loss
2024-02-02,AARTIIND,Long,10:45:00,11:05:00,650.55,648.92,-1.63,Stop Loss
2024-02-05,AARTIIND,Short,09:20:00,09:20:00,639.4,641.0,-1.6,Stop Loss
2024-02-05,AARTIIND,Long,10:00:00,10:00:00,645.3,643.69,-1.61,Stop Loss
2024-02-06,AARTIIND,Long,09:20:00,09:20:00,650.8,649.17,-1.63,Stop Loss
2024-02-07,AARTIIND,Short,09:30:00,09:30:00,661.2,662.85,-1.65,Stop Loss
2024-02-07,AARTIIND,Long,13:50:00,13:50:00,667.75,671.09,3.34,Target
2024-02-08,AARTIIND,Long,09:20:00,09:25:00,671.0,669.32,-1.68,Stop Loss
2024-02-08,AARTIIND,Short,09:30:00,09:30:00,667.1,668.77,-1.67,Stop Loss
2024-02-09,AARTIIND,Short,09:20:00,09:20:00,625.0,626.56,-1.56,Stop Loss
2024-02-09,AARTIIND,Long,09:25:00,09:25:00,642.55,645.76,3.21,Target
2024-02-12,AARTIIND,Long,09:20:00,09:20:00,687.3,690.74,3.44,Target
2024-02-13,AARTIIND,Short,09:20:00,09:20:00,658.15,659.8,-1.65,Stop Loss
2024-02-14,AARTIIND,Long,09:20:00,09:20:00,657.4,660.69,3.29,Target
2024-02-15,AARTIIND,Long,09:30:00,09:30:00,685.1,683.39,-1.71,Stop Loss
2024-02-16,AARTIIND,Long,09:20:00,09:20:00,692.45,690.72,-1.73,Stop Loss
2024-02-19,AARTIIND,Short,09:20:00,09:20:00,689.15,685.7,3.45,Target
2024-02-20,AARTIIND,Long,09:20:00,09:25:00,694.5,697.97,3.47,Target
2024-02-21,AARTIIND,Short,09:25:00,09:25:00,702.85,704.61,-1.76,Stop Loss
2024-02-22,AARTIIND,Short,09:20:00,09:20:00,688.65,690.37,-1.72,Stop Loss
2024-02-23,AARTIIND,Short,09:20:00,09:20:00,685.05,686.76,-1.71,Stop Loss
2024-02-26,AARTIIND,Short,09:20:00,09:20:00,669.0,670.67,-1.67,Stop Loss
2024-02-26,AARTIIND,Long,09:45:00,09:45:00,677.7,676.01,-1.69,Stop Loss
2024-02-27,AARTIIND,Long,09:20:00,09:20:00,679.1,677.4,-1.7,Stop Loss
2024-02-27,AARTIIND,Short,10:05:00,10:05:00,672.4,674.08,-1.68,Stop Loss
2024-02-28,AARTIIND,Long,09:20:00,09:25:00,675.6,673.91,-1.69,Stop Loss
2024-02-28,AARTIIND,Short,09:35:00,10:15:00,670.1,666.75,3.35,Target
2024-02-29,AARTIIND,Short,09:20:00,09:20:00,645.8,647.41,-1.61,Stop Loss
2024-02-29,AARTIIND,Long,09:25:00,09:25:00,651.7,650.07,-1.63,Stop Loss
2024-03-01,AARTIIND,Long,09:20:00,09:20:00,670.3,668.62,-1.68,Stop Loss
2024-03-02,AARTIIND,Long,09:20:00,09:20:00,674.9,678.27,3.37,Target
2024-03-04,AARTIIND,Short,09:20:00,09:30:00,673.15,669.78,3.37,Target
2024-03-05,AARTIIND,Long,09:20:00,09:20:00,668.4,666.73,-1.67,Stop Loss
2024-03-05,AARTIIND,Short,12:25:00,12:50:00,662.1,663.76,-1.66,Stop Loss
2024-03-06,AARTIIND,Short,09:20:00,09:25:00,657.05,658.69,-1.64,Stop Loss
2024-03-07,AARTIIND,Long,09:20:00,09:20:00,657.55,655.91,-1.64,Stop Loss
2024-03-11,AARTIIND,Short,09:20:00,09:20:00,655.9,652.62,3.28,Target
2024-03-12,AARTIIND,Short,09:20:00,09:20:00,654.0,655.64,-1.64,Stop Loss
2024-03-13,AARTIIND,Short,09:25:00,09:25:00,646.3,647.92,-1.62,Stop Loss
2024-03-14,AARTIIND,Long,09:20:00,09:20:00,619.55,618.0,-1.55,Stop Loss
2024-03-15,AARTIIND,Short,09:35:00,09:35:00,637.0,638.59,-1.59,Stop Loss
2024-03-18,AARTIIND,Long,11:55:00,12:10:00,640.05,643.25,3.2,Target
2024-03-19,AARTIIND,Short,09:20:00,09:25:00,641.3,642.9,-1.6,Stop Loss
2024-03-20,AARTIIND,Short,10:00:00,10:05:00,636.0,637.59,-1.59,Stop Loss
2024-03-21,AARTIIND,Long,09:25:00,09:25:00,645.0,643.39,-1.61,Stop Loss
2024-03-22,AARTIIND,Long,09:20:00,09:20:00,652.15,650.52,-1.63,Stop Loss
2024-03-26,AARTIIND,Long,09:25:00,09:25:00,655.45,653.81,-1.64,Stop Loss
2024-03-27,AARTIIND,Long,09:20:00,09:20:00,659.85,658.2,-1.65,Stop Loss
2024-03-27,AARTIIND,Short,09:50:00,09:50:00,655.1,656.74,-1.64,Stop Loss
2024-03-28,AARTIIND,Short,09:20:00,09:20:00,654.55,656.19,-1.64,Stop Loss
2024-03-28,AARTIIND,Long,11:40:00,11:40:00,659.9,658.25,-1.65,Stop Loss
2024-04-01,AARTIIND,Long,09:20:00,09:20:00,676.0,674.31,-1.69,Stop Loss
2024-01-01,ABB,Long,09:25:00,09:35:00,4705.0,4693.24,-11.76,Stop Loss
2024-01-01,ABB,Short,10:20:00,12:50:00,4674.85,4686.54,-11.69,Stop Loss
2024-01-02,ABB,Short,09:20:00,09:20:00,4660.0,4671.65,-11.65,Stop Loss
2024-01-02,ABB,Long,15:00:00,15:05:00,4699.95,4688.2,-11.75,Stop Loss
2024-01-03,ABB,Long,09:20:00,09:20:00,4724.95,4713.14,-11.81,Stop Loss
2024-01-04,ABB,Short,14:55:00,15:00:00,4790.6,4802.58,-11.98,Stop Loss
2024-01-05,ABB,Long,10:30:00,10:30:00,4873.0,4860.82,-12.18,Stop Loss
2024-01-05,ABB,Short,13:05:00,13:15:00,4826.0,4838.06,-12.06,Stop Loss
2024-01-08,ABB,Short,09:30:00,09:40:00,4798.0,4774.01,23.99,Target
2024-01-09,ABB,Long,09:20:00,09:20:00,4817.25,4841.34,24.09,Target
2024-01-10,ABB,Short,09:20:00,09:25:00,4900.0,4912.25,-12.25,Stop Loss
2024-01-10,ABB,Long,10:10:00,10:10:00,4931.2,4918.87,-12.33,Stop Loss
2024-01-11,ABB,Short,09:30:00,09:30:00,4947.0,4959.37,-12.37,Stop Loss
2024-01-12,ABB,Short,09:20:00,10:05:00,4873.8,4849.43,24.37,Target
2024-01-15,ABB,Short,09:25:00,09:25:00,4763.7,4775.61,-11.91,Stop Loss
2024-01-16,ABB,Short,09:20:00,09:20:00,4751.0,4762.88,-11.88,Stop Loss
2024-01-16,ABB,Long,09:30:00,09:30:00,4771.7,4759.77,-11.93,Stop Loss
2024-01-17,ABB,Long,09:20:00,09:25:00,4806.3,4830.33,24.03,Target
2024-01-18,ABB,Long,09:20:00,09:25:00,4786.9,4774.93,-11.97,Stop Loss
2024-01-18,ABB,Short,09:30:00,09:30:00,4756.95,4768.84,-11.89,Stop Loss
2024-01-19,ABB,Long,09:20:00,09:50:00,4796.0,4819.98,23.98,Target
2024-01-20,ABB,Short,09:30:00,09:30:00,4813.85,4825.88,-12.03,Stop Loss
2024-01-23,ABB,Long,09:20:00,09:20:00,4784.15,4772.19,-11.96,Stop Loss
2024-01-24,ABB,Short,09:20:00,09:20:00,4640.0,4616.8,23.2,Target
2024-01-24,ABB,Long,10:20:00,10:20:00,4764.95,4753.04,-11.91,Stop Loss
2024-01-25,ABB,Short,09:20:00,09:20:00,4746.25,4758.12,-11.87,Stop Loss
2024-01-29,ABB,Long,09:20:00,09:20:00,4773.45,4761.52,-11.93,Stop Loss
2024-01-30,ABB,Long,09:20:00,09:20:00,4848.0,4835.88,-12.12,Stop Loss
2024-01-30,ABB,Short,09:25:00,09:25:00,4811.0,4823.03,-12.03,Stop Loss
2024-01-31,ABB,Short,09:20:00,09:20:00,4686.0,4697.72,-11.72,Stop Loss
2024-02-01,ABB,Short,09:20:00,09:25:00,4641.85,4653.45,-11.6,Stop Loss
2024-02-01,ABB,Long,09:40:00,09:40:00,4692.0,4680.27,-11.73,Stop Loss
2024-02-02,ABB,Short,09:25:00,09:25:00,4512.05,4523.33,-11.28,Stop Loss
2024-02-05,ABB,Long,09:30:00,09:30:00,4500.0,4522.5,22.5,Target
2024-02-05,ABB,Short,10:50:00,10:50:00,4452.9,4464.03,-11.13,Stop Loss
2024-02-06,ABB,Long,09:30:00,09:30:00,4403.5,4392.49,-11.01,Stop Loss
2024-02-06,ABB,Short,10:10:00,10:10:00,4370.0,4380.92,-10.92,Stop Loss
2024-02-07,ABB,Long,09:35:00,10:05:00,4471.7,4494.06,22.36,Target
2024-02-08,ABB,Short,09:30:00,09:30:00,4567.0,4578.42,-11.42,Stop Loss
2024-02-09,ABB,Long,09:20:00,09:20:00,4486.6,4475.38,-11.22,Stop Loss
2024-02-09,ABB,Short,09:40:00,09:40:00,4455.0,4466.14,-11.14,Stop Loss
2024-02-12,ABB,Long,09:20:00,09:20:00,4519.0,4541.59,22.59,Target
2024-02-12,ABB,Short,10:20:00,10:20:00,4480.05,4491.25,-11.2,Stop Loss
2024-02-13,ABB,Short,09:20:00,09:20:00,4420.55,4431.6,-11.05,Stop Loss
2024-02-13,ABB,Long,10:25:00,11:15:00,4464.95,4453.79,-11.16,Stop Loss
2024-02-14,ABB,Long,09:50:00,09:50:00,4494.0,4482.77,-11.23,Stop Loss
2024-02-15,ABB,Short,09:20:00,09:20:00,4550.95,4528.2,22.75,Target
2024-02-16,ABB,Short,09:20:00,09:20:00,4480.0,4491.2,-11.2,Stop Loss
2024-02-16,ABB,Long,09:50:00,09:50:00,4514.75,4503.46,-11.29,Stop Loss
2024-02-19,ABB,Short,09:20:00,09:20:00,4453.0,4464.13,-11.13,Stop Loss
2024-02-20,ABB,Short,09:25:00,09:25:00,4477.0,4488.19,-11.19,Stop Loss
2024-02-20,ABB,Long,10:15:00,10:15:00,4514.75,4503.46,-11.29,Stop Loss
2024-02-21,ABB,Long,09:20:00,09:20:00,4764.95,4788.77,23.82,Target
2024-02-22,ABB,Long,09:20:00,09:20:00,5220.2,5207.15,-13.05,Stop Loss
2024-02-23,ABB,Long,09:40:00,09:40:00,5420.0,5447.1,27.1,Target
2024-02-26,ABB,Short,09:20:00,09:20:00,5345.0,5358.36,-13.36,Stop Loss
2024-02-27,ABB,Long,09:25:00,09:25:00,5335.4,5322.06,-13.34,Stop Loss
2024-02-28,ABB,Long,09:40:00,09:40:00,5463.3,5449.64,-13.66,Stop Loss
2024-02-28,ABB,Short,12:55:00,12:55:00,5409.75,5423.27,-13.52,Stop Loss
2024-02-29,ABB,Short,09:20:00,09:20:00,5368.15,5381.57,-13.42,Stop Loss
2024-02-29,ABB,Long,11:30:00,12:45:00,5445.0,5431.39,-13.61,Stop Loss
2024-03-01,ABB,Short,09:30:00,09:30:00,5469.35,5483.02,-13.67,Stop Loss
2024-03-01,ABB,Long,09:45:00,09:45:00,5515.3,5501.51,-13.79,Stop Loss
2024-03-02,ABB,Long,11:30:00,11:30:00,5524.7,5510.89,-13.81,Stop Loss
2024-03-02,ABB,Short,11:40:00,11:40:00,5485.0,5498.71,-13.71,Stop Loss
2024-03-04,ABB,Long,09:25:00,09:25:00,5549.95,5577.7,27.75,Target
2024-03-05,ABB,Long,09:20:00,09:20:00,5621.35,5649.46,28.11,Target
2024-03-06,ABB,Short,09:55:00,09:55:00,5659.6,5673.75,-14.15,Stop Loss
2024-03-07,ABB,Long,09:25:00,09:45:00,5718.0,5746.59,28.59,Target
2024-03-11,ABB,Long,09:20:00,09:20:00,5822.9,5808.34,-14.56,Stop Loss
2024-03-12,ABB,Short,09:20:00,09:20:00,5805.8,5820.31,-14.51,Stop Loss
2024-03-13,ABB,Long,09:20:00,09:20:00,5805.0,5790.49,-14.51,Stop Loss
2024-03-13,ABB,Short,09:35:00,09:35:00,5725.1,5739.41,-14.31,Stop Loss
2024-03-14,ABB,Long,09:25:00,09:25:00,5614.9,5600.86,-14.04,Stop Loss
2024-03-15,ABB,Long,09:20:00,09:20:00,5683.45,5711.87,28.42,Target
2024-03-15,ABB,Short,12:20:00,12:20:00,5625.0,5596.88,28.12,Target
2024-03-18,ABB,Long,09:20:00,09:20:00,5697.25,5683.01,-14.24,Stop Loss
2024-03-19,ABB,Short,09:20:00,09:20:00,5731.25,5745.58,-14.33,Stop Loss
2024-03-20,ABB,Long,09:20:00,09:20:00,5707.2,5692.93,-14.27,Stop Loss
2024-03-20,ABB,Short,09:30:00,09:30:00,5646.0,5660.12,-14.12,Stop Loss
2024-03-21,ABB,Long,09:25:00,09:25:00,5808.95,5837.99,29.04,Target
2024-03-22,ABB,Short,09:35:00,09:35:00,5864.55,5879.21,-14.66,Stop Loss
2024-03-22,ABB,Long,12:45:00,12:45:00,5925.15,5910.34,-14.81,Stop Loss
2024-03-26,ABB,Long,09:25:00,09:25:00,5964.9,5949.99,-14.91,Stop Loss
2024-03-26,ABB,Short,09:35:00,09:35:00,5881.0,5895.7,-14.7,Stop Loss
2024-03-27,ABB,Long,09:20:00,09:20:00,6286.15,6317.58,31.43,Target
2024-03-28,ABB,Long,09:20:00,09:20:00,6315.65,6299.86,-15.79,Stop Loss
2024-04-01,ABB,Long,09:45:00,10:35:00,6489.0,6521.44,32.44,Target
2024-01-01,ACC,Long,09:20:00,10:10:00,2219.9,2214.35,-5.55,Stop Loss
2024-01-02,ACC,Short,09:20:00,09:20:00,2226.05,2231.62,-5.57,Stop Loss
2024-01-02,ACC,Long,12:10:00,12:10:00,2249.0,2243.38,-5.62,Stop Loss
2024-01-03,ACC,Short,09:25:00,09:25:00,2276.1,2281.79,-5.69,Stop Loss
2024-01-03,ACC,Long,09:55:00,09:55:00,2305.0,2316.52,11.52,Target
2024-01-04,ACC,Short,09:30:00,10:10:00,2281.8,2287.5,-5.7,Stop Loss
2024-01-04,ACC,Long,11:25:00,12:30:00,2299.8,2311.3,11.5,Target
2024-01-05,ACC,Short,09:20:00,09:25:00,2343.6,2349.46,-5.86,Stop Loss
2024-01-05,ACC,Long,09:50:00,09:50:00,2357.95,2352.06,-5.89,Stop Loss
2024-01-08,ACC,Short,09:20:00,09:20:00,2382.0,2370.09,11.91,Target
2024-01-09,ACC,Short,09:20:00,09:20:00,2365.0,2370.91,-5.91,Stop Loss
2024-01-09,ACC,Long,10:35:00,11:20:00,2378.0,2372.06,-5.94,Stop Loss
2024-01-10,ACC,Short,09:25:00,09:25:00,2305.55,2311.31,-5.76,Stop Loss
2024-01-10,ACC,Long,09:40:00,09:40:00,2324.4,2318.59,-5.81,Stop Loss
2024-01-11,ACC,Short,09:20:00,09:25:00,2313.1,2318.88,-5.78,Stop Loss
2024-01-11,ACC,Long,12:20:00,12:20:00,2325.0,2336.62,11.62,Target
2024-01-12,ACC,Long,09:55:00,09:55:00,2336.3,2330.46,-5.84,Stop Loss
2024-01-12,ACC,Short,09:20:00,09:55:00,2324.65,2330.46,-5.81,Stop Loss
2024-01-15,ACC,Short,09:20:00,09:50:00,2332.0,2320.34,11.66,Target
2024-01-16,ACC,Long,10:40:00,11:00:00,2324.25,2318.44,-5.81,Stop Loss
2024-01-16,ACC,Short,12:10:00,12:45:00,2305.45,2293.92,11.53,Target
2024-01-17,ACC,Long,09:20:00,09:20:00,2313.35,2307.57,-5.78,Stop Loss
2024-01-17,ACC,Short,11:40:00,11:40:00,2274.2,2279.89,-5.69,Stop Loss
2024-01-18,ACC,Short,09:35:00,09:35:00,2241.1,2229.89,11.21,Target
2024-01-19,ACC,Short,09:20:00,09:20:00,2269.3,2274.97,-5.67,Stop Loss
2024-01-20,ACC,Short,09:20:00,09:20:00,2277.1,2265.71,11.39,Target
2024-01-20,ACC,Long,14:50:00,14:50:00,2291.9,2303.36,11.46,Target
2024-01-23,ACC,Short,09:20:00,09:25:00,2285.0,2290.71,-5.71,Stop Loss
2024-01-24,ACC,Long,09:20:00,09:20:00,2208.3,2219.34,11.04,Target
2024-01-25,ACC,Long,09:20:00,09:25:00,2257.0,2268.28,11.28,Target
2024-01-29,ACC,Short,09:20:00,09:20:00,2461.55,2467.7,-6.15,Stop Loss
2024-01-29,ACC,Long,10:20:00,10:20:00,2524.0,2517.69,-6.31,Stop Loss
2024-01-30,ACC,Long,09:20:00,09:20:00,2527.75,2521.43,-6.32,Stop Loss
2024-01-31,ACC,Long,09:20:00,09:20:00,2543.25,2555.97,12.72,Target
2024-01-31,ACC,Short,12:50:00,12:50:00,2514.0,2501.43,12.57,Target
2024-02-01,ACC,Short,09:20:00,09:20:00,2538.15,2544.5,-6.35,Stop Loss
2024-02-02,ACC,Short,09:20:00,09:25:00,2535.4,2541.74,-6.34,Stop Loss
2024-02-05,ACC,Short,09:20:00,09:20:00,2475.0,2481.19,-6.19,Stop Loss
2024-02-05,ACC,Long,11:10:00,11:10:00,2513.25,2506.97,-6.28,Stop Loss
2024-02-06,ACC,Long,10:40:00,10:40:00,2499.25,2493.0,-6.25,Stop Loss
2024-02-07,ACC,Short,10:35:00,10:40:00,2530.05,2517.4,12.65,Target
2024-02-08,ACC,Long,09:25:00,09:25:00,2526.15,2519.83,-6.32,Stop Loss
2024-02-08,ACC,Short,11:05:00,11:10:00,2507.3,2513.57,-6.27,Stop Loss
2024-02-09,ACC,Long,09:20:00,09:20:00,2529.25,2522.93,-6.32,Stop Loss
2024-02-12,ACC,Long,09:20:00,09:20:00,2648.0,2641.38,-6.62,Stop Loss
2024-02-12,ACC,Short,10:05:00,10:05:00,2624.15,2630.71,-6.56,Stop Loss
2024-02-13,ACC,Short,09:25:00,09:25:00,2588.0,2575.06,12.94,Target
2024-02-14,ACC,Long,09:20:00,09:20:00,2608.75,2621.79,13.04,Target
2024-02-15,ACC,Short,10:00:00,10:45:00,2619.95,2626.5,-6.55,Stop Loss
2024-02-16,ACC,Long,09:25:00,09:25:00,2657.6,2650.96,-6.64,Stop Loss
2024-02-19,ACC,Short,09:20:00,09:20:00,2704.7,2711.46,-6.76,Stop Loss
2024-02-20,ACC,Short,09:20:00,09:20:00,2662.2,2668.86,-6.66,Stop Loss
2024-02-20,ACC,Long,09:45:00,09:45:00,2680.85,2674.15,-6.7,Stop Loss
2024-02-21,ACC,Long,09:30:00,09:40:00,2704.95,2698.19,-6.76,Stop Loss
2024-02-21,ACC,Short,11:45:00,14:00:00,2689.0,2675.56,13.44,Target
2024-02-22,ACC,Short,11:15:00,12:00:00,2645.1,2651.71,-6.61,Stop Loss
2024-02-22,ACC,Long,15:10:00,15:15:00,2680.0,2681.1,1.1,Time Exit
2024-02-23,ACC,Short,10:35:00,10:40:00,2667.2,2673.87,-6.67,Stop Loss
2024-02-23,ACC,Long,11:50:00,11:50:00,2688.7,2681.98,-6.72,Stop Loss
2024-02-26,ACC,Long,09:20:00,09:20:00,2698.35,2691.6,-6.75,Stop Loss
2024-02-27,ACC,Short,13:45:00,15:10:00,2666.65,2673.32,-6.67,Stop Loss
2024-02-28,ACC,Short,09:25:00,09:25:00,2662.0,2668.66,-6.66,Stop Loss
2024-02-28,ACC,Long,09:40:00,09:40:00,2679.95,2673.25,-6.7,Stop Loss
2024-02-29,ACC,Long,09:25:00,09:25:00,2580.0,2573.55,-6.45,Stop Loss
2024-03-01,ACC,Short,09:45:00,09:45:00,2639.1,2645.7,-6.6,Stop Loss
2024-03-01,ACC,Long,13:30:00,13:35:00,2665.95,2679.28,13.33,Target
2024-03-02,ACC,Long,09:55:00,11:30:00,2710.0,2703.23,-6.77,Stop Loss
2024-03-02,ACC,Short,11:30:00,11:30:00,2695.5,2682.02,13.48,Target
2024-03-04,ACC,Long,09:20:00,09:20:00,2719.85,2713.05,-6.8,Stop Loss
2024-03-04,ACC,Short,09:35:00,09:50:00,2710.0,2716.77,-6.77,Stop Loss
2024-03-05,ACC,Short,09:20:00,09:20:00,2692.0,2698.73,-6.73,Stop Loss
2024-03-06,ACC,Short,09:20:00,09:35:00,2660.05,2646.75,13.3,Target
2024-03-07,ACC,Short,09:25:00,09:25:00,2635.0,2641.59,-6.59,Stop Loss
2024-03-11,ACC,Long,09:20:00,09:20:00,2662.0,2655.34,-6.66,Stop Loss
2024-03-11,ACC,Short,11:50:00,11:50:00,2645.0,2651.61,-6.61,Stop Loss
2024-03-12,ACC,Short,09:20:00,09:20:00,2630.45,2637.03,-6.58,Stop Loss
2024-03-13,ACC,Short,09:20:00,09:20:00,2546.4,2552.77,-6.37,Stop Loss
2024-03-14,ACC,Long,09:20:00,09:20:00,2425.0,2418.94,-6.06,Stop Loss
2024-03-15,ACC,Long,09:20:00,09:20:00,2486.65,2499.08,12.43,Target
2024-03-15,ACC,Short,09:50:00,09:55:00,2465.4,2453.07,12.33,Target
2024-03-18,ACC,Short,11:15:00,11:30:00,2425.7,2413.57,12.13,Target
2024-03-19,ACC,Short,09:20:00,09:20:00,2435.55,2441.64,-6.09,Stop Loss
2024-03-20,ACC,Long,09:20:00,09:20:00,2431.0,2424.92,-6.08,Stop Loss
2024-03-20,ACC,Short,09:25:00,09:25:00,2409.05,2415.07,-6.02,Stop Loss
2024-03-21,ACC,Long,09:25:00,09:25:00,2429.0,2422.93,-6.07,Stop Loss
2024-03-22,ACC,Long,09:20:00,09:20:00,2449.0,2442.88,-6.12,Stop Loss
2024-03-22,ACC,Short,09:20:00,09:20:00,2435.05,2441.14,-6.09,Stop Loss
2024-03-26,ACC,Long,09:20:00,09:20:00,2449.1,2442.98,-6.12,Stop Loss
2024-03-27,ACC,Long,09:25:00,09:40:00,2468.4,2480.74,12.34,Target
2024-03-27,ACC,Short,15:05:00,15:15:00,2453.25,2451.95,1.3,Time Exit
2024-03-28,ACC,Short,09:20:00,09:25:00,2457.8,2463.94,-6.14,Stop Loss
2024-03-28,ACC,Long,09:35:00,09:40:00,2478.0,2471.81,-6.19,Stop Loss
2024-04-01,ACC,Long,09:20:00,09:35:00,2520.0,2513.7,-6.3,Stop Loss
2024-04-01,ACC,Short,09:35:00,09:35:00,2504.3,2510.56,-6.26,Stop Loss
2024-01-01,ADANIENT,Long,09:20:00,09:20:00,2860.1,2852.95,-7.15,Stop Loss
2024-01-01,ADANIENT,Short,09:30:00,09:30:00,2848.95,2856.07,-7.12,Stop Loss
2024-01-02,ADANIENT,Short,09:20:00,09:40:00,2902.05,2909.31,-7.26,Stop Loss
2024-01-02,ADANIENT,Long,14:00:00,14:00:00,2922.0,2936.61,14.61,Target
2024-01-03,ADANIENT,Long,09:35:00,09:35:00,3093.5,3108.97,15.47,Target
2024-01-03,ADANIENT,Short,10:40:00,10:40:00,3010.0,2994.95,15.05,Target
2024-01-04,ADANIENT,Short,09:20:00,09:20:00,3012.75,3020.28,-7.53,Stop Loss
2024-01-05,ADANIENT,Short,09:20:00,09:20:00,3000.0,3007.5,-7.5,Stop Loss
2024-01-05,ADANIENT,Long,09:25:00,09:25:00,3015.0,3007.46,-7.54,Stop Loss
2024-01-08,ADANIENT,Short,09:25:00,09:25:00,3004.0,3011.51,-7.51,Stop Loss
2024-01-09,ADANIENT,Long,09:25:00,09:40:00,3000.0,2992.5,-7.5,Stop Loss
2024-01-10,ADANIENT,Long,09:25:00,09:25:00,3039.2,3031.6,-7.6,Stop Loss
2024-01-11,ADANIENT,Short,09:30:00,09:30:00,3092.15,3099.88,-7.73,Stop Loss
2024-01-12,ADANIENT,Short,09:20:00,09:20:00,3077.0,3084.69,-7.69,Stop Loss
2024-01-12,ADANIENT,Long,09:45:00,09:45:00,3096.35,3088.61,-7.74,Stop Loss
2024-01-15,ADANIENT,Short,09:20:00,09:25:00,3115.0,3122.79,-7.79,Stop Loss
2024-01-16,ADANIENT,Short,09:20:00,09:20:00,3087.85,3095.57,-7.72,Stop Loss
2024-01-17,ADANIENT,Long,10:30:00,10:35:00,3033.0,3025.42,-7.58,Stop Loss
2024-01-17,ADANIENT,Short,10:55:00,11:00:00,3006.55,3014.07,-7.52,Stop Loss
2024-01-18,ADANIENT,Short,09:25:00,09:25:00,2965.95,2973.36,-7.41,Stop Loss
2024-01-19,ADANIENT,Short,09:20:00,09:20:00,2923.45,2930.76,-7.31,Stop Loss
2024-01-19,ADANIENT,Long,09:55:00,09:55:00,2949.15,2941.78,-7.37,Stop Loss
2024-01-20,ADANIENT,Short,09:40:00,09:40:00,2923.3,2930.61,-7.31,Stop Loss
2024-01-20,ADANIENT,Long,14:30:00,14:30:00,2940.0,2954.7,14.7,Target
2024-01-23,ADANIENT,Short,10:05:00,10:05:00,2981.0,2988.45,-7.45,Stop Loss
2024-01-24,ADANIENT,Short,09:25:00,09:25:00,2885.1,2892.31,-7.21,Stop Loss
2024-01-25,ADANIENT,Short,09:25:00,09:25:00,2900.0,2907.25,-7.25,Stop Loss
2024-01-29,ADANIENT,Long,09:20:00,09:20:00,2959.85,2974.65,14.8,Target
2024-01-30,ADANIENT,Short,09:20:00,09:20:00,3041.0,3048.6,-7.6,Stop Loss
